MSME_ID,Customer_Segment,Business_Type,Industry,Location_Category,Years_in_Operation,Employee_Count,Annual_Turnover_INR,Monthly_GST_Sales_INR,Monthly_GST_Purchases_INR,GST_Filing_Timeliness_Pct,GST_Return_Frequency,Monthly_UPI_Inflow_INR,Monthly_UPI_Outflow_INR,UPI_Avg_Ticket_Size_INR,UPI_Daily_Txn_Count,Transaction_Volatility_Index,Monthly_Bank_Credits_INR,Monthly_Bank_Debits_INR,Average_Bank_Balance_INR,Cashflow_Stability_Index,Has_Existing_Loan,Monthly_Loan_EMI_INR,EMI_On_Time_Rate_Pct,Overdraft_Usage_Ratio,Monthly_Payroll_INR,Salary_Consistency_Pct,Employee_Attrition_Rate_Pct,Avg_Invoice_Payment_Delay_Days,Customer_Concentration_Ratio,Vendor_Payment_Timeliness_Pct,Seasonality_Index,Revenue_Growth_Rate_Pct,Credit_History_Months,Business_Stability_Score,Cashflow_Score,Revenue_Consistency_Score,Payment_Behaviour_Score,Business_Growth_Score,Compliance_Score,Financial_Health_Score,Probability_of_Default,Credit_Risk_Category,Credit_Eligible,Recommended_Credit_Limit_INR
MSME0036745,Existing-to-Credit,Proprietorship,Services,Tier 3,6.3,14,35613701,2866961,1785899,84.8,Monthly,1965050,1515868,5864,12.9,0.338,2688102,2308854,969227,0.59,Yes,413836,91.0,0.261,588553,76.0,7.2,5.5,0.156,92.8,0.539,26.3,23,72.1,63.7,61.2,92.7,58.6,82.6,74.1,0.0995,Medium,Yes,2692000
MSME0036746,Existing-to-Credit,Private Limited,Manufacturing,Tier 2,3.6,6,14290178,1112035,777475,96.3,Monthly,289890,110356,591,18.9,0.136,1091214,724058,640703,0.773,Yes,74111,96.9,0.285,137687,90.0,12.7,13.5,0.371,90.4,0.344,6.0,17,68.8,77.1,75.1,90.4,40.9,94.8,82.4,0.0338,Low,Yes,2339000
MSME0036747,NTB,Partnership,Retail,Tier 3,7.1,1,2605615,210191,117178,82.0,Monthly,102983,65387,348,11.4,0.339,197238,152001,69765,0.701,Yes,22390,81.0,0.305,23424,81.4,20.0,17.1,0.406,79.1,0.268,21.2,73,71.8,70.5,67.1,80.0,46.0,81.9,76.8,0.0947,Medium,Yes,223000
MSME0036748,NTB,Proprietorship,Retail,Metro,0.2,2,1648437,111540,85233,78.7,Quarterly,34688,28702,265,5.0,0.307,119051,107501,32765,0.564,Yes,21748,84.8,0.369,43773,75.5,28.3,8.2,0.346,72.0,0.365,15.0,1,43.0,58.7,65.7,79.3,43.4,77.9,65.2,0.2349,High,No,0
MSME0036749,Existing-to-Credit,Proprietorship,Food & Beverage,Tier 3,0.9,2,3689613,260430,111365,82.6,Monthly,199772,111484,869,8.8,0.374,259886,230216,120676,0.66,Yes,34373,91.8,0.362,42504,78.2,21.7,11.5,0.523,74.8,0.249,34.6,6,51.5,64.6,67.5,81.3,57.1,81.5,70.3,0.161,High,No,0
MSME0036750,NTC,Private Limited,Services,Tier 3,5.7,1,1530243,113562,83941,96.4,Monthly,32752,14523,262,4.8,0.166,121596,108689,56306,0.708,No,0,,0.148,17863,93.8,16.1,20.4,0.308,89.5,0.049,25.0,0,74.0,72.4,83.5,85.0,48.6,95.7,83.0,0.0373,Low,Yes,235000
MSME0036751,NTC,Proprietorship,Trading,Tier 2,3.6,1,4190034,314462,232555,75.5,Quarterly,55408,38936,227,9.4,0.346,325462,284161,150330,0.605,No,0,,0.235,26104,74.8,32.8,13.1,0.403,73.9,0.351,7.4,0,59.3,64.9,62.6,78.4,36.3,75.3,72.3,0.1257,Medium,Yes,322000
MSME0036752,NTC,Private Limited,Trading,Tier 3,6.0,4,5597715,502406,318957,92.3,Monthly,42147,11235,423,3.8,0.295,549771,344141,370230,0.704,No,0,,0.141,101742,96.1,16.9,3.5,0.559,92.3,0.258,26.1,0,75.1,77.7,70.7,91.2,53.5,93.2,82.5,0.0344,Low,Yes,854000
MSME0036753,NTB,Partnership,Trading,Tier 2,2.2,2,7596406,540570,282916,83.9,Monthly,182204,65135,737,9.5,0.273,524986,501371,129298,0.708,No,0,,0.292,34885,85.3,9.4,18.1,0.332,93.7,0.39,1.4,0,63.5,67.5,65.1,87.9,33.9,84.3,72.2,0.1193,Medium,Yes,655000
MSME0036754,Existing-to-Credit,Partnership,Trading,Tier 1,2.9,3,6245643,468753,323020,87.8,Quarterly,118141,77780,649,7.0,0.374,465472,330010,282803,0.591,Yes,62101,86.9,0.17,81526,84.4,11.5,21.5,0.576,82.2,0.436,22.5,11,65.3,69.1,61.0,81.6,50.0,86.9,69.5,0.162,High,No,0
MSME0036755,NTC,Partnership,Trading,Tier 3,9.5,1,1480381,129505,75019,80.1,Quarterly,8768,4355,206,1.6,0.188,127939,96674,97958,0.777,No,0,,0.289,14397,77.4,17.9,19.3,0.174,69.7,0.326,14.1,0,74.6,75.4,73.7,74.3,41.0,79.4,78.5,0.0746,Medium,Yes,137000
MSME0036756,NTB,Partnership,Retail,Metro,4.2,5,3232365,259434,175787,68.4,Monthly,189398,138956,618,11.8,0.379,266086,211807,111534,0.482,Yes,60419,75.3,0.33,195721,68.9,27.0,33.4,0.27,67.6,0.53,-6.3,22,60.5,57.3,54.1,67.9,31.6,68.5,59.7,0.4322,High,No,0
MSME0036757,NTC,Private Limited,Retail,Metro,3.6,6,4059401,343097,226081,94.8,Monthly,98173,75537,353,10.7,0.364,355601,226778,201631,0.706,No,0,,0.32,79266,88.8,1.0,4.1,0.334,84.4,0.227,25.2,0,71.4,73.1,67.2,86.7,54.4,93.3,77.0,0.0762,Medium,Yes,349000
MSME0036758,NTB,Proprietorship,Trading,Rural,1.2,4,9504028,837054,391693,82.7,Monthly,196957,115191,414,18.3,0.284,978379,904600,208290,0.65,No,0,,0.269,119980,73.0,14.1,16.2,0.268,81.2,0.424,-1.5,0,53.7,65.6,63.2,81.6,34.2,80.3,72.0,0.1312,Medium,Yes,770000
MSME0036759,NTC,Proprietorship,Services,Tier 1,6.0,4,4667861,390839,306178,100.0,Quarterly,228395,144215,465,18.9,0.264,399037,260283,300326,0.819,No,0,,0.154,85657,97.7,6.5,9.1,0.693,95.0,0.358,1.8,0,78.2,83.2,66.5,91.1,36.5,99.4,83.5,0.0415,Low,Yes,798000
MSME0036760,NTB,Proprietorship,Services,Tier 2,4.6,1,1045757,78330,39319,78.5,Quarterly,28059,19926,349,3.1,0.329,87978,68706,38822,0.543,No,0,,0.394,24421,73.5,30.7,13.4,0.715,79.4,0.261,7.0,0,62.0,59.4,65.8,81.4,36.0,77.3,66.6,0.2472,High,No,0
MSME0036761,NTC,Partnership,Services,Tier 3,5.0,4,8198429,713417,428224,83.0,Monthly,387214,218204,1850,8.1,0.249,751380,700240,120403,0.689,No,0,,0.104,92014,86.6,4.0,18.3,0.642,90.2,0.342,0.5,0,73.5,71.6,67.6,85.9,35.6,83.9,74.8,0.0894,Medium,Yes,693000
MSME0036762,NTC,Private Limited,Retail,Rural,3.2,1,2764851,218043,109317,78.7,Monthly,86079,38780,284,11.7,0.373,216837,217052,15698,0.691,No,0,,0.315,16926,80.4,13.9,21.7,0.225,74.9,0.18,-11.5,0,64.5,65.1,62.4,76.6,23.0,79.2,68.3,0.2089,High,No,0
MSME0036763,NTC,Partnership,Retail,Metro,3.2,10,25604422,2012973,1447311,92.1,Monthly,1239962,690970,5017,9.5,0.259,1839113,1681686,377971,0.701,No,0,,0.116,342329,84.5,16.5,10.2,0.223,80.4,0.486,-26.2,0,65.0,72.3,59.4,82.8,20.4,90.2,76.9,0.0611,Medium,Yes,2191000
MSME0036764,Existing-to-Credit,Proprietorship,Food & Beverage,Tier 1,0.3,1,3323104,268661,184949,86.4,Monthly,108640,81728,381,11.0,0.158,298365,220500,224887,0.605,Yes,90129,83.3,0.17,20610,83.4,33.3,13.0,0.231,83.0,0.414,-0.7,1,45.1,69.2,71.1,83.7,30.6,85.7,74.1,0.0835,Medium,Yes,256000
MSME0036765,NTC,Proprietorship,Trading,Tier 1,7.6,3,6550687,572816,317236,93.8,Monthly,145962,63728,891,6.3,0.164,621135,499514,415137,0.755,No,0,,0.121,55286,95.1,16.9,26.9,0.704,94.4,0.168,35.0,0,77.5,77.4,82.2,85.8,58.7,94.1,81.5,0.0487,Low,Yes,1053000
MSME0036766,Existing-to-Credit,Partnership,Trading,Tier 2,3.1,2,3034775,291938,138459,83.8,Monthly,80033,49372,259,11.9,0.276,331935,273819,200008,0.667,Yes,27026,82.4,0.186,30788,84.9,9.6,19.6,0.588,82.6,0.52,26.2,28,66.6,70.5,65.4,81.5,51.3,84.1,75.4,0.0832,Medium,Yes,250000
MSME0036767,NTB,Partnership,Retail,Metro,1.7,1,1960487,150462,100893,100.0,Monthly,76143,26170,148,19.7,0.209,163858,145524,59563,0.908,No,0,,0.148,22135,96.5,13.9,9.3,0.897,97.4,0.21,19.1,0,63.5,83.5,76.1,92.4,44.5,99.1,81.0,0.0488,Low,Yes,363000
MSME0036768,NTC,Proprietorship,Construction,Tier 1,5.0,3,1295755,90564,54707,86.0,Monthly,21266,8957,269,3.0,0.4,97053,66915,59728,0.623,No,0,,0.237,95963,85.4,8.7,20.0,0.822,81.3,0.49,-15.4,0,71.9,69.5,52.5,80.5,23.4,85.8,67.9,0.2086,High,No,0
MSME0036769,Existing-to-Credit,Partnership,Services,Tier 1,5.9,3,11595501,1114121,795947,87.1,Monthly,648425,383894,2314,10.8,0.114,1188901,877002,824183,0.836,Yes,159715,90.9,0.183,58124,86.2,8.8,27.0,0.312,87.2,0.131,58.0,36,74.0,81.7,89.6,83.6,74.8,86.9,80.6,0.0498,Low,Yes,2015000
MSME0036770,NTB,Proprietorship,Food & Beverage,Tier 1,3.5,4,17045579,1359285,933284,73.1,Monthly,523607,299122,1973,10.2,0.492,1483823,1161495,653839,0.556,No,0,,0.338,123127,73.5,1.4,37.3,0.454,69.6,0.671,3.7,0,66.4,61.5,45.2,69.3,37.8,73.2,62.8,0.3803,High,No,0
MSME0036771,NTB,Private Limited,Services,Metro,2.0,1,5993659,541570,375613,98.0,Monthly,376615,208180,1414,10.2,0.164,532649,454485,243408,0.787,No,0,,0.134,14919,92.8,23.6,16.6,0.294,88.2,0.629,21.7,0,61.3,77.9,68.7,85.3,46.3,96.7,81.7,0.0432,Low,Yes,994000
MSME0036772,Existing-to-Credit,Proprietorship,Services,Rural,3.0,1,750773,65759,30212,86.5,Monthly,32429,18994,221,5.6,0.119,63936,51198,18510,0.766,Yes,9969,92.6,0.227,23784,86.5,1.0,2.1,0.324,95.2,0.31,-0.3,20,68.9,75.4,76.1,95.3,30.9,86.5,78.5,0.0497,Low,Yes,122000
MSME0036773,NTB,Partnership,Logistics,Tier 2,5.3,1,4488504,347016,199693,92.4,Quarterly,117081,65495,515,8.7,0.178,370919,260787,188232,0.848,No,0,,0.114,10795,92.3,13.0,12.6,0.395,97.9,0.259,11.9,0,73.6,84.7,75.6,91.8,39.4,92.4,87.0,0.0258,Low,Yes,789000
MSME0036774,NTB,Private Limited,Retail,Tier 2,3.0,11,38592891,2966456,2104812,75.5,Quarterly,1571227,1132475,3081,19.6,0.346,2919845,2503036,1034712,0.632,Yes,258438,90.1,0.231,227920,81.8,20.0,9.3,0.101,71.0,0.175,22.8,26,62.7,66.8,69.3,79.5,55.1,77.1,73.1,0.1172,Medium,Yes,3064000
MSME0036775,NTC,Proprietorship,Retail,Tier 2,2.7,9,17173902,1436845,992142,88.8,Monthly,588912,299081,4927,4.6,0.285,1569319,1048164,1452616,0.705,No,0,,0.087,194697,91.6,17.5,32.2,0.66,95.2,0.118,6.8,0,65.3,78.3,72.0,84.8,43.1,89.5,78.4,0.0704,Medium,Yes,1476000
MSME0036776,NTC,Proprietorship,Retail,Tier 3,1.9,4,8543468,778701,540830,78.9,Monthly,303060,118119,925,12.6,0.327,727245,612856,355730,0.623,No,0,,0.343,94671,78.0,15.6,6.7,0.603,74.1,0.807,0.8,0,58.5,63.8,51.3,80.3,35.8,78.7,65.1,0.2362,High,No,0
MSME0036777,NTC,Partnership,IT & Digital,Metro,2.0,9,16078588,1282480,990226,74.3,Monthly,349078,247559,1187,11.3,0.312,1315023,1180504,480175,0.559,No,0,,0.301,146348,77.6,29.9,10.5,0.06,85.2,0.136,50.3,0,55.2,60.2,76.4,85.3,73.6,75.1,74.4,0.0896,Medium,Yes,1171000
MSME0036778,NTC,Partnership,Healthcare,Tier 2,0.7,3,6489446,503747,298202,98.5,Quarterly,180625,148338,290,24.0,0.214,541340,382511,382500,0.868,No,0,,0.084,70934,100.0,20.0,3.0,0.511,90.9,0.085,14.5,0,56.9,86.5,78.2,90.5,44.4,98.9,86.8,0.014,Low,Yes,1161000
MSME0036779,NTC,Private Limited,Food & Beverage,Tier 2,7.0,5,5139022,428909,279638,93.4,Monthly,254141,133262,1661,5.9,0.155,422289,327969,205970,0.826,No,0,,0.024,145538,89.3,4.3,11.2,0.074,94.4,0.399,20.6,0,78.0,84.3,74.8,90.2,50.5,92.4,88.7,0.0062,Low,Yes,885000
MSME0036780,Existing-to-Credit,Partnership,Services,Metro,8.1,1,443103,38188,27556,89.3,Monthly,11128,3719,587,0.7,0.425,40074,37423,5026,0.563,Yes,9684,88.1,0.219,25718,88.9,7.5,5.0,0.401,80.6,0.077,23.8,74,78.7,61.8,67.2,85.5,47.8,89.2,76.3,0.0838,Medium,Yes,32000
MSME0036781,NTC,Private Limited,Retail,Tier 2,2.5,3,6367556,563468,384691,80.8,Monthly,177466,73728,468,14.6,0.469,552482,498872,139682,0.534,No,0,,0.285,71592,76.5,22.8,13.4,0.142,73.4,0.47,1.5,0,58.7,59.2,51.3,78.1,35.2,79.7,66.9,0.2222,High,No,0
MSME0036782,NTC,Proprietorship,Construction,Tier 1,4.0,5,13424061,878578,460492,84.1,Monthly,135810,58419,224,23.3,0.07,847396,675945,360551,0.736,No,0,,0.223,93240,80.2,22.4,20.8,0.097,84.3,0.361,9.8,0,64.6,73.9,79.3,82.0,42.9,83.1,81.0,0.0472,Low,Yes,2118000
MSME0036783,NTC,Proprietorship,Manufacturing,Tier 2,0.4,4,7030351,525221,343727,85.5,Monthly,66708,59893,459,5.6,0.362,529823,475565,186717,0.754,No,0,,0.27,78388,85.1,14.1,11.7,0.242,83.7,0.153,-12.1,0,51.4,71.8,63.6,84.2,26.7,85.4,76.0,0.0941,Medium,Yes,635000
MSME0036784,Existing-to-Credit,LLP,Manufacturing,Tier 2,1.4,13,36335563,2542019,1414688,98.2,Monthly,373082,294767,2481,5.8,0.21,2482605,1590192,1387053,0.788,Yes,471525,96.2,0.117,267749,98.9,10.5,5.1,0.415,92.6,0.495,7.1,8,63.5,82.6,67.1,93.8,44.8,98.3,84.2,0.0248,Low,Yes,6035000
MSME0036785,Existing-to-Credit,Partnership,Textiles,Tier 2,3.6,2,2443986,203947,148537,79.2,Monthly,28047,13863,166,6.5,0.114,185878,118129,123619,0.682,Yes,5192,88.8,0.283,46127,82.5,8.3,6.0,0.647,80.4,0.22,-1.8,27,67.7,72.8,78.4,85.3,31.7,80.0,78.0,0.0568,Low,Yes,364000
MSME0036786,Existing-to-Credit,Proprietorship,Manufacturing,Metro,5.7,1,716826,59596,34475,79.8,Monthly,17772,11011,350,2.0,0.462,63000,44572,48660,0.645,Yes,10822,92.9,0.289,34995,79.7,18.5,18.6,0.425,82.4,0.061,3.4,26,69.2,69.1,62.2,83.7,33.5,79.8,70.8,0.1693,High,No,0
MSME0036787,NTC,Proprietorship,Textiles,Metro,2.9,3,4383623,301704,255593,72.8,Quarterly,98876,81347,443,8.6,0.296,332717,226258,286627,0.536,No,0,,0.307,59455,75.8,11.6,6.7,0.285,69.2,0.383,2.4,0,62.7,63.2,64.0,77.6,35.9,73.6,69.3,0.1673,High,No,0
MSME0036788,NTC,Private Limited,Construction,Tier 3,2.4,11,16672351,1499072,1038607,82.1,Quarterly,555677,346747,1073,19.9,0.429,1388810,1185998,395302,0.487,No,0,,0.346,289112,80.0,11.0,15.6,0.562,85.8,0.684,-17.2,0,62.3,56.0,45.6,84.3,27.1,81.5,62.8,0.332,High,No,0
MSME0036789,NTC,Proprietorship,Construction,Metro,5.8,1,2320066,184744,83623,79.5,Monthly,57108,32246,429,5.1,0.21,198416,170859,71816,0.676,No,0,,0.255,16219,86.1,31.0,10.8,0.357,85.3,0.432,-4.7,0,68.2,68.6,66.9,85.3,27.8,81.2,78.7,0.0655,Medium,Yes,193000
MSME0036790,NTB,Proprietorship,Food & Beverage,Tier 2,2.8,2,1092558,88055,46300,83.4,Monthly,36632,22852,209,6.7,0.266,87260,72442,53073,0.706,No,0,,0.207,40587,79.7,19.0,12.8,0.637,83.5,0.264,-1.2,0,61.7,72.0,68.2,83.8,32.1,82.5,76.5,0.0739,Medium,Yes,94000
MSME0036791,NTC,Private Limited,Services,Tier 2,1.0,3,3476401,328340,140594,73.5,Monthly,160444,101852,427,14.5,0.412,339832,243168,167130,0.592,No,0,,0.457,56785,77.0,19.2,25.0,0.226,69.4,0.09,-5.8,0,52.4,61.8,63.2,72.6,30.2,74.3,63.1,0.3631,High,No,0
MSME0036792,NTC,Private Limited,Food & Beverage,Tier 2,3.6,7,10541350,769317,367800,85.2,Monthly,481609,339335,1751,10.6,0.157,837342,699357,361381,0.626,No,0,,0.155,194782,88.8,17.9,18.8,0.664,80.9,0.323,15.6,0,67.2,68.8,75.8,80.7,48.3,86.1,74.9,0.0697,Medium,Yes,831000
MSME0036793,NTC,Proprietorship,Construction,Tier 3,7.1,2,4942570,463271,326009,96.9,Quarterly,106330,71724,235,17.4,0.199,502465,405425,328336,0.833,No,0,,0.178,62632,91.1,4.6,10.1,0.419,96.7,0.386,1.8,0,78.6,80.2,69.7,91.8,34.2,95.4,78.8,0.0601,Medium,Yes,482000
MSME0036794,NTB,Proprietorship,Logistics,Tier 2,6.3,4,4683318,391085,284915,95.2,Quarterly,71001,44342,287,9.5,0.278,369250,259102,321683,0.773,No,0,,0.138,100952,93.0,11.7,5.7,0.583,88.0,0.048,24.6,0,76.0,80.0,76.8,88.2,52.5,94.6,79.8,0.0472,Low,Yes,767000
MSME0036795,NTC,LLP,Textiles,Tier 1,7.7,1,1431246,102818,49067,86.7,Monthly,24944,13210,215,4.5,0.236,100498,82081,33104,0.676,No,0,,0.163,21397,86.1,17.2,5.7,0.343,77.9,0.951,10.8,0,74.9,71.8,54.7,82.6,38.7,86.6,81.8,0.032,Low,Yes,212000
MSME0036796,NTC,Private Limited,IT & Digital,Tier 1,2.2,2,1597563,136308,61312,72.3,Monthly,20379,12712,408,1.9,0.336,141281,118559,38287,0.59,No,0,,0.393,27993,72.3,9.5,20.6,0.364,68.6,0.102,-1.0,0,59.5,60.8,68.1,73.4,32.2,72.3,65.2,0.2727,High,No,0
MSME0036797,NTC,Private Limited,Food & Beverage,Tier 1,1.4,3,6205073,460718,303862,68.4,Monthly,282729,182257,1143,9.5,0.293,502411,486722,113752,0.518,No,0,,0.41,64957,73.6,22.9,23.6,0.654,77.0,0.314,-13.0,0,52.8,53.9,63.6,77.2,25.1,69.7,58.7,0.4492,High,No,0
MSME0036798,NTB,Private Limited,Healthcare,Metro,9.2,3,2161006,180131,104621,93.3,Monthly,81217,38025,223,14.0,0.292,212926,140718,212387,0.737,No,0,,0.224,97634,96.5,8.0,44.1,0.31,79.9,0.428,1.8,0,82.4,76.7,63.0,73.1,35.5,94.1,78.0,0.0779,Medium,Yes,192000
MSME0036799,NTC,Partnership,Manufacturing,Rural,6.5,1,1519115,123214,81329,91.4,Monthly,19236,13518,1002,0.7,0.164,114319,80473,111640,0.8,No,0,,0.202,18662,88.1,15.9,11.3,0.403,85.8,0.433,-4.4,0,73.8,79.9,69.7,85.4,28.0,90.6,82.3,0.0382,Low,Yes,255000
MSME0036800,NTC,Private Limited,IT & Digital,Tier 2,2.5,2,5691015,418666,258020,81.3,Monthly,58716,42469,369,6.1,0.144,454999,394639,177522,0.697,No,0,,0.267,33771,81.1,19.2,26.0,0.79,81.2,0.394,-7.9,0,61.0,69.3,71.4,78.8,27.4,81.2,70.9,0.1397,Medium,Yes,485000
MSME0036801,NTC,Proprietorship,Healthcare,Tier 3,0.6,7,4972822,360922,336916,84.8,Monthly,223327,111782,1205,7.1,0.248,362437,293365,146293,0.56,No,0,,0.24,111341,87.9,20.7,16.8,0.541,84.0,0.208,30.9,0,52.4,63.6,75.6,83.0,59.0,85.6,73.0,0.1065,Medium,Yes,363000
MSME0036802,NTC,Partnership,Retail,Tier 2,0.2,14,12370096,986968,694208,88.6,Monthly,700942,360454,1334,20.2,0.134,1008192,719745,776818,0.693,No,0,,0.209,324293,90.4,1.1,3.9,0.169,91.4,0.14,6.7,0,54.2,73.6,80.5,90.6,44.8,89.0,80.8,0.0482,Low,Yes,1866000
MSME0036803,NTB,Proprietorship,Trading,Tier 3,9.7,2,2481012,187559,107123,84.1,Monthly,65354,51867,121,20.8,0.354,193094,131812,99945,0.597,No,0,,0.216,37199,84.0,30.3,18.6,0.258,88.9,0.182,16.9,0,73.7,68.8,67.8,85.1,44.8,84.0,72.0,0.1336,Medium,Yes,189000
MSME0036804,NTC,LLP,Trading,Rural,1.7,3,11244103,922749,578997,77.0,Monthly,91046,36213,382,9.2,0.18,1030191,1034213,93505,0.543,No,0,,0.244,68014,81.9,22.1,12.1,0.392,74.1,0.287,7.4,0,57.1,58.7,74.1,78.8,39.4,78.2,71.7,0.1027,Medium,Yes,802000
MSME0036805,NTB,Proprietorship,Construction,Metro,8.9,1,1722066,131655,80765,77.6,Monthly,45386,24408,320,5.5,0.249,135318,106212,62665,0.529,Yes,24657,85.6,0.196,29811,91.7,12.2,12.2,0.648,81.4,0.051,14.0,40,79.5,63.5,76.9,83.5,40.9,81.1,73.3,0.0984,Medium,Yes,121000
MSME0036806,NTB,Private Limited,Retail,Tier 2,4.9,1,1369237,117530,82669,78.7,Quarterly,65300,15981,280,9.0,0.317,114071,103906,44604,0.615,No,0,,0.294,21073,75.0,16.9,19.1,0.34,70.5,0.344,8.4,0,66.5,63.3,64.7,74.8,37.0,77.8,68.9,0.1756,High,No,0
MSME0036807,NTC,Proprietorship,Trading,Metro,0.6,6,21743386,1804514,1366678,91.3,Quarterly,503489,311923,1033,18.7,0.337,1786333,1145327,1546187,0.856,No,0,,0.124,161533,92.1,4.9,21.2,0.365,100.0,0.382,11.1,0,57.6,86.2,62.9,90.5,44.5,91.5,79.4,0.0539,Low,Yes,3848000
MSME0036808,Existing-to-Credit,Private Limited,Trading,Tier 2,7.2,6,24355181,1899216,1116016,82.2,Quarterly,384023,248806,740,20.0,0.168,2028510,1653120,1028679,0.619,Yes,76255,90.8,0.385,106340,86.3,34.0,10.4,0.121,90.6,0.162,-30.6,43,70.0,63.1,72.3,90.1,15.3,83.2,75.6,0.0819,Medium,Yes,1905000
MSME0036809,NTB,Proprietorship,Services,Tier 3,2.6,2,2356173,178142,70177,84.7,Quarterly,47986,17273,320,5.8,0.238,171709,128017,117054,0.68,No,0,,0.216,59101,78.7,1.0,11.6,0.291,74.6,0.138,8.3,0,65.1,72.1,74.5,79.2,38.7,83.2,74.0,0.0939,Medium,Yes,197000
MSME0036810,NTC,Proprietorship,IT & Digital,Tier 2,4.6,1,1786901,160508,99676,94.6,Monthly,19205,9885,423,1.7,0.182,166254,130425,106604,0.747,No,0,,0.242,20633,89.4,28.0,12.8,0.435,90.0,0.405,25.9,0,67.4,74.3,73.8,87.3,49.2,93.3,79.5,0.0473,Low,Yes,285000
MSME0036811,NTC,Private Limited,Trading,Rural,0.7,2,2382209,196079,128692,80.9,Monthly,50661,29166,284,6.9,0.265,195558,186876,31084,0.723,No,0,,0.27,49216,85.3,13.6,7.9,0.4,77.7,0.063,20.4,0,54.1,68.9,76.5,81.9,47.2,82.0,71.5,0.1353,Medium,Yes,209000
MSME0036812,NTC,Proprietorship,Services,Tier 3,6.0,4,10765410,833573,382479,81.8,Monthly,290696,251226,604,18.5,0.292,819423,534863,657951,0.645,No,0,,0.274,34059,79.3,30.9,8.5,0.589,84.5,0.109,17.1,0,66.6,70.6,73.3,85.5,47.2,81.2,74.7,0.095,Medium,Yes,867000
MSME0036813,NTB,Proprietorship,Textiles,Tier 1,2.5,1,796131,62388,50409,81.2,Quarterly,11763,5493,351,1.3,0.3,65844,43317,68286,0.562,No,0,,0.282,22599,82.8,12.1,8.1,0.265,69.9,0.555,16.8,0,63.2,65.7,61.6,77.6,42.9,81.6,70.0,0.1453,Medium,Yes,58000
MSME0036814,NTC,Proprietorship,Retail,Tier 2,4.3,5,3609750,261372,136999,89.1,Monthly,190900,117744,407,18.1,0.287,252358,209842,117113,0.646,No,0,,0.214,118378,86.9,15.3,10.4,0.212,88.3,0.143,-15.3,0,69.1,68.5,67.9,87.1,25.3,88.5,75.6,0.0825,Medium,Yes,291000
MSME0036815,NTC,Proprietorship,Manufacturing,Tier 2,7.8,1,861785,88760,38600,90.4,Monthly,22398,7664,371,2.3,0.23,90166,74314,51089,0.816,No,0,,0.179,23775,91.2,15.2,7.8,0.269,93.2,0.06,-7.2,0,77.1,78.9,74.6,90.5,26.1,90.6,82.4,0.0377,Low,Yes,147000
MSME0036816,NTC,Partnership,Manufacturing,Metro,1.9,5,10076839,812734,418628,90.0,Monthly,257230,91003,2044,4.8,0.318,810134,747955,134796,0.696,No,0,,0.185,83542,88.7,11.9,10.9,0.624,85.3,0.297,33.6,0,62.6,70.2,69.5,85.3,59.5,89.7,70.9,0.1255,Medium,Yes,858000
MSME0036817,NTB,Partnership,Healthcare,Tier 2,0.5,2,2980180,231555,130824,94.8,Monthly,205721,147587,668,11.8,0.12,210149,131856,184680,0.88,Yes,70106,89.9,0.103,48810,87.2,15.7,13.5,0.51,89.9,0.061,16.1,2,52.5,88.3,84.7,88.7,44.2,92.9,85.4,0.0195,Low,Yes,539000
MSME0036818,Existing-to-Credit,Private Limited,Textiles,Tier 3,1.6,13,16111833,1257414,403506,66.0,Monthly,115349,67220,409,10.8,0.46,1372992,938885,1249470,0.473,Yes,221308,82.0,0.485,164428,71.3,29.1,31.3,0.154,74.9,0.371,25.2,12,51.6,55.2,57.9,73.9,57.5,67.3,66.6,0.3056,High,No,0
MSME0036819,NTC,Proprietorship,Trading,Tier 2,5.1,6,9974468,800724,514278,85.9,Monthly,164119,116323,775,8.1,0.216,783923,663293,310166,0.702,No,0,,0.296,243200,77.4,22.1,10.4,0.366,81.7,0.18,7.2,0,66.4,69.3,74.6,83.4,41.8,83.8,71.9,0.1167,Medium,Yes,855000
MSME0036820,NTB,Proprietorship,Services,Tier 1,3.3,3,13654017,1135467,845755,89.2,Monthly,703291,424723,1190,22.7,0.191,1255021,1036127,736468,0.686,No,0,,0.203,51893,89.4,1.3,3.0,0.403,85.2,0.513,31.5,0,70.6,71.2,71.5,87.4,56.3,89.2,77.1,0.0624,Medium,Yes,1150000
MSME0036821,Existing-to-Credit,Partnership,Services,Tier 1,3.8,2,6873192,569235,390437,96.1,Monthly,402915,181276,1519,10.2,0.239,538015,401704,354184,0.763,Yes,49967,93.9,0.134,40150,90.6,10.9,1.6,0.206,80.4,0.359,10.0,27,70.0,78.6,69.2,87.5,39.9,94.7,85.3,0.0195,Low,Yes,1114000
MSME0036822,NTC,Private Limited,Trading,Tier 3,3.1,2,3049589,225706,144958,81.4,Quarterly,21357,11388,332,2.5,0.3,250075,220882,80452,0.6,No,0,,0.328,27753,78.5,24.4,8.8,0.487,72.1,0.175,15.8,0,61.0,62.1,71.0,78.6,44.0,80.7,69.8,0.1478,Medium,Yes,233000
